lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow	
"=IF(COUNTBLANK(A454)<1,ROW()-2,-1)"	0	0	0	0	_fDAssPisc_	0	0	0	0.4	0.4	0.4	0.4	=J453=K453	=J453=L453	=J453=M453	Parameter	Fish	-1	C_ass_efficiency_of_Pi_sc																																														1		fDAssisc	PARM	
"=IF(COUNTBLANK(A455)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesPisc_	0	0	0	0.25	0.25	0.25	0.25	=J454=K454	=J454=L454	=J454=M454	Parameter	Fish	-1	Soluble_P_fraction_of_by_fish_egested_food																																														1		fDiEgisc	PARM	
"=IF(COUNTBLANK(A456)<1,ROW()-2,-1)"	0	0	0	0	_kDRespPisc_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J455=K455	=J455=L455	=J455=M455	Parameter	Fish	-1	Maint_respiration_constant_of_Pi_sc																																														1		kDRspisc	PARM	
"=IF(COUNTBLANK(A457)<1,ROW()-2,-1)"	0	0	0	0	_kMortPisc_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	=J456=K456	=J456=L456	=J456=M456	Parameter	Fish	-1	Specific_mortality_of_Pi_sc_=_01_y-1																																														1		kMPisc	PARM	
"=IF(COUNTBLANK(A458)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortPisc_	0	0	0	0.1	0.1	0.1	0.1	=J457=K457	=J457=L457	=J457=M457	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_Pi_sc(excl_bones_and_scales																																														1		fDisMisc	PARM	
"=IF(COUNTBLANK(A459)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptPisc_	_oC_	0	0	25	25	25	25	=J458=K458	=J458=L458	=J458=M458	Parameter	Fish	-1	Optimum_temp_of_Pi_sc																																														1		cTmptisc	PARM	
"=IF(COUNTBLANK(A460)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmPisc_	_oC_	0	0	10	10	10	10	=J459=K459	=J459=L459	=J459=M459	Parameter	Fish	-1	Temperature_constant_of_Pi_sc(sigma_in_Gaussian_curve)																																														1		cSiTmisc	PARM	
"=IF(COUNTBLANK(A461)<1,ROW()-2,-1)"	0	0	0	0	_cDepthSM_	_m_	0	0	0.1	0.1	0.1	0.1	=J460=K460	=J460=L460	=J460=M460	Parameter	Marsh	-1	Sediment_depth																																														1		cDepthSM	PARM	
"=IF(COUNTBLANK(A462)<1,ROW()-2,-1)"	0	0	0	0	_kExchMaxM_	_m_^3*_m_^-3*_d_^-1	0	0	1	1	1	1	=J461=K461	=J461=L461	=J461=M461	Parameter	Marsh	-1	Maximum_dispersive_marsh_water_exchange_coefficient																																														1		kExchMxM	PARM	
"=IF(COUNTBLANK(A463)<1,ROW()-2,-1)"	0	0	0	0	_hfMarsh_	_m_^2*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J462=K462	=J462=L462	=J462=M462	Parameter	Marsh	-1	Rel_marsh_area_where_exchange_is_50%																																														1		hfMarsh	PARM	
"=IF(COUNTBLANK(A464)<1,ROW()-2,-1)"	0	0	0	0	_fDTotSM0_	_gDW_*_gDW_^-1	0	0	0.3	0.3	0.3	0.3	=J463=K463	=J463=L463	=J463=M463	Parameter	Marsh	-1	Initial_dry-weight_fraction_in_sediment																																														1		fDTotSM0	PARM	
"=IF(COUNTBLANK(A465)<1,ROW()-2,-1)"	0	0	0	0	_fDOrgSM0_	_gDW_*_gDW_^-1	0	0	0.1	0.1	0.1	0.1	=J464=K464	=J464=L464	=J464=M464	Parameter	Marsh	-1	Initial_organic_fraction_of_sed																																														1		fDOrgSM0	PARM	
"=IF(COUNTBLANK(A466)<1,ROW()-2,-1)"	0	0	0	0	_fDDetSM0_	_gDW_*_gDW_^-1	0	0	0.05	0.05	0.05	0.05	=J465=K465	=J465=L465	=J465=M465	Parameter	Marsh	-1	Initial_detritus_fraction_of_sediment_organic_matter																																														1		fDDeSM0	PARM	
"=IF(COUNTBLANK(A467)<1,ROW()-2,-1)"	0	0	0	0	_fPInorgSM0_	_gP_*_gDW_^-1	0	0	0.0005	0.0005	0.0005	0.0005	=J466=K466	=J466=L466	=J466=M466	Parameter	Marsh	-1	Initial_inorg_P_fraction_in_sed																																														1		fPIorSM0	PARM	
"=IF(COUNTBLANK(A468)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhra0_	_gP_*_gDW_^-1	0	0	0.002	0.002	0.002	0.002	=J467=K467	=J467=L467	=J467=M467	Parameter	Phragmities	-1	Initial_P/day_ratio_of_reed																																														1		cPDPhra0	PARM	
"=IF(COUNTBLANK(A469)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhra0_	_gN_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	=J468=K468	=J468=L468	=J468=M468	Parameter	Phragmities	-1	Initial_N/day_ratio_of_reed																																														1		cNDPhra0	PARM	
"=IF(COUNTBLANK(A470)<1,ROW()-2,-1)"	0	0	0	0	_cDensStemPhra_	_m_^-2	0	0	61.5	61.5	61.5	61.5	=J469=K469	=J469=L469	=J469=M469	Parameter	Phragmities	-1	Density_stem(+/-_139)																																														1		cDeSthra	PARM	
"=IF(COUNTBLANK(A471)<1,ROW()-2,-1)"	0	0	0	0	_cTmInitPhra_	_oC_	0	0	8	8	8	8	=J470=K470	=J470=L470	=J470=M470	Parameter	Phragmities	-1	Tempstart_initial_growth																																														1		cTMithra	PARM	
"=IF(COUNTBLANK(A472)<1,ROW()-2,-1)"	0	0	0	0	_fDAllPhra_	0	0	0	0.3	0.3	0.3	0.3	=J471=K471	=J471=L471	=J471=M471	Parameter	Phragmities	-1	Allocation_fraction																																														1		fDAllhra	PARM	
"=IF(COUNTBLANK(A473)<1,ROW()-2,-1)"	0	0	0	0	_kDAllPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J472=K472	=J472=L472	=J472=M472	Parameter	Phragmities	-1	Allocation_rate																																														1		kDAllhra	PARM	
"=IF(COUNTBLANK(A474)<1,ROW()-2,-1)"	0	0	0	0	_cDStemPhra_	_gDW_*_m_^-1	0	0	6	6	6	6	=J473=K473	=J473=L473	=J473=M473	Parameter	Phragmities	-1	Average_stem_weight																																														1		cDSemhra	PARM	
"=IF(COUNTBLANK(A475)<1,ROW()-2,-1)"	0	0	0	0	_cQ10ProdPhra_	0	0	0	2	2	2	2	=J474=K474	=J474=L474	=J474=M474	Parameter	Phragmities	-1	Temp_quotient_of_production																																														1		cQ1rohra	PARM	
"=IF(COUNTBLANK(A476)<1,ROW()-2,-1)"	0	0	0	0	_cMuPhraMax_	_d_^-1	0	0	0.03	0.03	0.03	0.03	=J475=K475	=J475=L475	=J475=M475	Parameter	Phragmities	-1	Maximum_growth_rate_reed																																														1		cMuPhaMx	PARM	
"=IF(COUNTBLANK(A477)<1,ROW()-2,-1)"	0	0	0	0	_cDShootPhraMax_	_gDW_*_m_^-2	0	0	3500	3500	3500	3500	=J476=K476	=J476=L476	=J476=M476	Parameter	Phragmities	-1	Max_shoot_biomass_of_reed																																														1		cDSPhaMx	PARM	
"=IF(COUNTBLANK(A478)<1,ROW()-2,-1)"	0	0	0	0	_cCovSpPhra_	_gDW_^-1*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J477=K477	=J477=L477	=J477=M477	Parameter	Phragmities	-1	Specific_coverage																																														1		cCoSphra	PARM	
"=IF(COUNTBLANK(A479)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhraMin_	0	0	0	0.0008	0.0008	0.0008	0.0008	=J478=K478	=J478=L478	=J478=M478	Parameter	Phragmities	-1	MinPhra_P/day_-ratio																																														1		cPDPhaMn	PARM	
"=IF(COUNTBLANK(A480)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhraMax_	0	0	0	0.003	0.003	0.003	0.003	=J479=K479	=J479=L479	=J479=M479	Parameter	Phragmities	-1	MaxPhra_P/day_-ratio																																														1		cPDPhaMx	PARM	
"=IF(COUNTBLANK(A481)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhraMin_	0	0	0	0.008	0.008	0.008	0.008	=J480=K480	=J480=L480	=J480=M480	Parameter	Phragmities	-1	MinPhra_N/day_-ratio																																														1		cNDPhaMn	PARM	
"=IF(COUNTBLANK(A482)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhraMax_	0	0	0	0.03	0.03	0.03	0.03	=J481=K481	=J481=L481	=J481=M481	Parameter	Phragmities	-1	MaxPhra_N/day_-ratio																																														1		cNDPhaMx	PARM	
"=IF(COUNTBLANK(A483)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	=J482=K482	=J482=L482	=J482=M482	Parameter	Phragmities	-1	N_uptake_affinity_reed																																														1		cAfNUhra	PARM	
"=IF(COUNTBLANK(A484)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	=J483=K483	=J483=L483	=J483=M483	Parameter	Phragmities	-1	P_uptake_affinity_reed																																														1		cAfPUhra	PARM	
"=IF(COUNTBLANK(A485)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptPhraMax_	_gN_*_gDW_^-1*_d_^-1	0	0	0.1	0.1	0.1	0.1	=J484=K484	=J484=L484	=J484=M484	Parameter	Phragmities	-1	Max_uptake_rate_N_001																																														1		cVNPhaMx	PARM	
"=IF(COUNTBLANK(A486)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptPhraMax_	_gP_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J485=K485	=J485=L485	=J485=M485	Parameter	Phragmities	-1	Max_uptake_rate_P_0001																																														1		cVPPhaMx	PARM	
"=IF(COUNTBLANK(A487)<1,ROW()-2,-1)"	0	0	0	0	_kDRespPhra_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J486=K486	=J486=L486	=J486=M486	Parameter	Phragmities	-1	Respiration_rate_of_reed																																														1		kDRsphra	PARM	
"=IF(COUNTBLANK(A488)<1,ROW()-2,-1)"	0	0	0	0	_cQ10RespPhra_	1^[_oC_^-1]	0	0	2.5	2.5	2.5	2.5	=J487=K487	=J487=L487	=J487=M487	Parameter	Phragmities	-1	Temp_quotient_of_respiration																																														1		cQ1eshra	PARM	
"=IF(COUNTBLANK(A489)<1,ROW()-2,-1)"	0	0	0	0	_fDayWin_	0	0	0	0.52	0.52	0.52	0.52	=J488=K488	=J488=L488	=J488=M488	Parameter	Phragmities	-1	Start_autumn																																														1		fDayWin	PARM	
"=IF(COUNTBLANK(A490)<1,ROW()-2,-1)"	0	0	0	0	_fDRealPhra_	0	0	0	0.85	0.85	0.85	0.85	=J489=K489	=J489=L489	=J489=M489	Parameter	Phragmities	-1	Reallocated_fraction_day																																														1		fDRalhra	PARM	
"=IF(COUNTBLANK(A491)<1,ROW()-2,-1)"	0	0	0	0	_kDRealPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J490=K490	=J490=L490	=J490=M490	Parameter	Phragmities	-1	Reallocation_rate_day																																														1		kDRalhra	PARM	
"=IF(COUNTBLANK(A492)<1,ROW()-2,-1)"	0	0	0	0	_kDMortShootPhra_	_d_^-1	0	0	0	0	0	0	=J491=K491	=J491=L491	=J491=M491	Parameter	Phragmities	-1	Mortality_rate_shoots																																														1		kDMShhra	PARM	
"=IF(COUNTBLANK(A493)<1,ROW()-2,-1)"	0	0	0	0	_kDMortRootPhra_	_d_^-1	0	0	0.000391	0.000391	0.000391	0.000391	=J492=K492	=J492=L492	=J492=M492	Parameter	Phragmities	-1	Mortality_rate_roots																																														1		kDMRPhra	PARM	
"=IF(COUNTBLANK(A494)<1,ROW()-2,-1)"	0	0	0	0	_cDayWinPhra_	_d_	0	0	259	259	259	259	=J493=K493	=J493=L493	=J493=M493	Parameter	Phragmities	-1	Begin_autumn(16_sept)																																														1		cDaWihra	PARM	
"=IF(COUNTBLANK(A495)<1,ROW()-2,-1)"	0	0	0	0	_cDayManPhra_	_d_	0	0	255	255	255	255	=J494=K494	=J494=L494	=J494=M494	Input_factor	Phragmities	-1	Time_of_management																																														0		cDaMahra	PARM	
"=IF(COUNTBLANK(A496)<1,ROW()-2,-1)"	0	0	0	0	_fManPhra_	_d_^-1	0	0	0	0	0	0	=J495=K495	=J495=L495	=J495=M495	Input_factor	Phragmities	-1	Fraction_biomass_loss_by_management																																														0		fManPhra	PARM	
"=IF(COUNTBLANK(A497)<1,ROW()-2,-1)"	0	0	0	0	_kDManShootPhra_	_d_^-1	0	0	1	1	1	1	=J496=K496	=J496=L496	=J496=M496	Input_factor	Phragmities	-1	Rate_of_management																																														0		kDMnShra	PARM	
"=IF(COUNTBLANK(A498)<1,ROW()-2,-1)"	0	0	0	0	_DaysPerYear_	_d_*_y_^-1	0	0	365	365	365	365	=J497=K497	=J497=L497	=J497=M497	Conversion	Conversion	-1	Days_Per_Year																																														0		DayPeear	PARM	
"=IF(COUNTBLANK(A499)<1,ROW()-2,-1)"	0	0	0	0	_DaysInYear_	_d_	0	0	365	365	365	365	=J498=K498	=J498=L498	=J498=M498	Conversion	Conversion	-1	Days_In_A_Year																																														0		DayInear	PARM	
"=IF(COUNTBLANK(A500)<1,ROW()-2,-1)"	0	0	0	0	_TenDays_	_d_	0	0	10	10	10	10	=J499=K499	=J499=L499	=J499=M499	Conversion	Conversion	-1	TenDays																																														0		TenDays	PARM	
"=IF(COUNTBLANK(A501)<1,ROW()-2,-1)"	0	0	0	0	_HoursInDay_	_h_	0	0	24	24	24	24	=J500=K500	=J500=L500	=J500=M500	Conversion	Conversion	-1	Hours_in_day																																														0		HousIDay	PARM	
"=IF(COUNTBLANK(A502)<1,ROW()-2,-1)"	0	0	0	0	_HoursPerDay_	_h_*_d_^-1	0	0	24	24	24	24	=J501=K501	=J501=L501	=J501=M501	Conversion	Conversion	-1	Hours_per_day																																														0		HousPDay	PARM	
"=IF(COUNTBLANK(A503)<1,ROW()-2,-1)"	0	0	0	0	_SecsPerDay_	_s_*_d_^-1	0	0	86400	86400	86400	86400	=J502=K502	=J502=L502	=J502=M502	Conversion	Conversion	-1	SecsPerDay																																														0		SecPeDay	PARM	
"=IF(COUNTBLANK(A504)<1,ROW()-2,-1)"	0	0	0	0	_mmPerm_	_mm_*_m_^-1	0	0	1000	1000	1000	1000	=J503=K503	=J503=L503	=J503=M503	Conversion	Conversion	-1	MmPerm																																														0		mmPerm	PARM	
"=IF(COUNTBLANK(A505)<1,ROW()-2,-1)"	0	0	0	0	_m2Perha_	_m_^2*_ha_^-1	0	0	10000	10000	10000	10000	=J504=K504	=J504=L504	=J504=M504	Conversion	Conversion	-1	M2Perha																																														0		m2Perha	PARM	
"=IF(COUNTBLANK(A506)<1,ROW()-2,-1)"	0	0	0	0	_mgPerg_	_mgChl_*_gChl_^-1	0	0	1000	1000	1000	1000	=J505=K505	=J505=L505	=J505=M505	Conversion	Conversion	-1	MgPerg																																														0		mgPerg	PARM	
"=IF(COUNTBLANK(A507)<1,ROW()-2,-1)"	0	0	0	0	_ugPerg_	_ug_*_g_^-1	0	0	1000000	1000000	1000000	1000000	=J506=K506	=J506=L506	=J506=M506	Conversion	Conversion	-1	MgPerg																																														0		mgPerg	PARM	
"=IF(COUNTBLANK(A508)<1,ROW()-2,-1)"	0	0	0	0	_gPerkg_	_g_*_kg_^-1	0	0	1000	1000	1000	1000	=J507=K507	=J507=L507	=J507=M507	Conversion	Conversion	-1	GPerkg																																														0		gPerkg	PARM	
"=IF(COUNTBLANK(A509)<1,ROW()-2,-1)"	0	0	0	0	_gPerton_	_g_*_ton_^-1	0	0	1000000	1000000	1000000	1000000	=J508=K508	=J508=L508	=J508=M508	Conversion	Conversion	-1	GPerton																																														0		gPerton	PARM	
"=IF(COUNTBLANK(A510)<1,ROW()-2,-1)"	0	0	0	0	_PerDay_	_d_^-1	0	0	1	1	1	1	=J509=K509	=J509=L509	=J509=M509	Conversion	Conversion	-1	Per_day																																														0		PerDay	PARM	
"=IF(COUNTBLANK(A511)<1,ROW()-2,-1)"	0	0	0	0	_PerCent_	0	0	0	0.01	0.01	0.01	0.01	=J510=K510	=J510=L510	=J510=M510	Conversion	Conversion	-1	PerCent																																														0		PerCent	PARM	
"=IF(COUNTBLANK(A512)<1,ROW()-2,-1)"	0	1	0	0	_NearZero_	0	0	0	1E-28	1E-28	1E-28	1E-28	=J511=K511	=J511=L511	=J511=M511	Conversion	Conversion	-1	Very_small_number_used_to_avoid_dividing_by_zero_																																														0		NearZero	PARM	
"=IF(COUNTBLANK(A513)<1,ROW()-2,-1)"	0	0	0	0	_molO2molC_	_gO2_*_gC_^-1	0	0	2.6667	2.6667	2.6667	2.6667	=J512=K512	=J512=L512	=J512=M512	Conversion	Conversion	-1	Ratio_of_molweights																																														0		molO2olC	PARM	
"=IF(COUNTBLANK(A514)<1,ROW()-2,-1)"	0	0	0	0	_molO2molN_	_gO2_*_gN_^-1	0	0	2.2857	2.2857	2.2857	2.2857	=J513=K513	=J513=L513	=J513=M513	Conversion	Conversion	-1	Ratio_of_molweights																																														0		molO2olN	PARM	
"=IF(COUNTBLANK(A515)<1,ROW()-2,-1)"	0	0	0	0	_molNmolC_	_gN_*_gC_^-1	0	0	1.1667	1.1667	1.1667	1.1667	=J514=K514	=J514=L514	=J514=M514	Conversion	Conversion	-1	Ratio_of_molweights																																														0		molNmolC	PARM	
"=IF(COUNTBLANK(A516)<1,ROW()-2,-1)"	0	0	0	0	_cRhoWat_	_gDW_*_m_^-3	0	0	1000000	1000000	1000000	1000000	=J515=K515	=J515=L515	=J515=M515	Conversion	Conversion	-1	Density_of_water																																														0		cRhoWat	PARM	
"=IF(COUNTBLANK(A517)<1,ROW()-2,-1)"	0	0	0	0	_cSolar_	_J_*_s_^-1*_m_^-2	1361	1375	1368	1368	1368	1368	=J516=K516	=J516=L516	=J516=M516	Conversion	Conversion	-1	Solar_constant_incl_latitude_module																																														0		cSolar	PARM	
"=IF(COUNTBLANK(A518)<1,ROW()-2,-1)"	0	0	0	0	_cLAT_	_deg_	-90	90	52	52	52	52	=J517=K517	=J517=L517	=J517=M517	Conversion	Conversion	-1	Latitude_incl_latitude_module																																														0		cLAT	PARM	
"=IF(COUNTBLANK(A519)<1,ROW()-2,-1)"	0	0	0	0	_cPhiR_	_rad_	0.409	0.409	0.409	0.409	0.409	0.409	=J518=K518	=J518=L518	=J518=M518	Conversion	Conversion	-1	Tilt_of_the_earths_axis_incl_latitude_module																																														0		cPhiR	PARM	
"=IF(COUNTBLANK(A520)<1,ROW()-2,-1)"	0	0	0	0	_cDayR_	_d_	173	173	173	173	173	173	=J519=K519	=J519=L519	=J519=M519	Conversion	Conversion	-1	Day_of_summer_solstice_incl_latitude_module																																														0		cDayR	PARM	
"=IF(COUNTBLANK(A521)<1,ROW()-2,-1)"	0	0	0	0	_fCloudH_	0	0	1	0.15	0.15	0.15	0.15	=J520=K520	=J520=L520	=J520=M520	Conversion	Conversion	-1	Fraction_high_clouds_incl_latitude_module																																														0		fCloudH	PARM	
"=IF(COUNTBLANK(A522)<1,ROW()-2,-1)"	0	0	0	0	_fCloudM_	0	0	1	0.15	0.15	0.15	0.15	=J521=K521	=J521=L521	=J521=M521	Conversion	Conversion	-1	Fraction_middle_clouds_incl_latitude_module																																														0		fCloudM	PARM	
"=IF(COUNTBLANK(A523)<1,ROW()-2,-1)"	0	0	0	0	_fCloudL_	0	0	1	0.15	0.15	0.15	0.15	=J522=K522	=J522=L522	=J522=M522	Conversion	Conversion	-1	Fraction_low_clouds_incl_latitude_module																																														0		fCloudL	PARM	
"=IF(COUNTBLANK(A524)<1,ROW()-2,-1)"	0	0	0	0	_cTrans_	0	0	1	0.41	0.41	0.41	0.41	=J523=K523	=J523=L523	=J523=M523	Conversion	Conversion	-1	Atmospheric_transmisivity_incl_latitude_module																																														0		cTrans	PARM	
"=IF(COUNTBLANK(A525)<1,ROW()-2,-1)"	0	0	0	0	_Pi_	0	0	0	3.14159265358979	3.14159265358979	3.14159265358979	3.14159265358979	=J524=K524	=J524=L524	=J524=M524	Conversion	Conversion	-1	Pi_(approx_314159)																																														0		Pi	PARM	
"=IF(COUNTBLANK(A526)<1,ROW()-2,-1)"	0	0	0	0	_cHeath_	0	0	160	100	100	100	100	=J525=K525	=J525=L525	=J525=M525	Conversion	Conversion	-1	Evaporation_heath_index__cHeath_=Sum(i=1..12)[(Ta/5)^1.514]_(Thornthwaite_1948)																																														0		cHeath	PARM	
"=IF(COUNTBLANK(A527)<1,ROW()-2,-1)"	0	0	0	0	_cAlpha_	0	0	4.25	2	2	2	2	=J526=K526	=J526=L526	=J526=M526	Conversion	Conversion	-1	Alpha_evaporation_cAlpha_=0.49239+0.01792*_cHeath_–7.71*10^-5*_cHeath_^2+6.75*10^-7*_cHeath_^3_(Thornthwaite_1948)																																														0		cAlpha	PARM	
"=IF(COUNTBLANK(A528)<1,ROW()-2,-1)"	0	0	0	0	_cDepthMeasoChl_	_m_	0	0	0.3	0.3	0.3	0.3	=J527=K527	=J527=L527	=J527=M527	Conversion	Conversion	-1	Depth_measurement_chlorophyll																																														0		cDeMeChl	PARM	
"=IF(COUNTBLANK(A529)<1,ROW()-2,-1)"	0	0	0	0	_cPMax_	0	0	0	1.3	1.3	1.3	1.3	=J528=K528	=J528=L528	=J528=M528	Conversion	Conversion	-1	Maximum_PI																																														0		cPMx	PARM	
"=IF(COUNTBLANK(A530)<1,ROW()-2,-1)"	0	0	0	0	_cDepthMetaMin_	_m_	0	0	0.0001	0.0001	0.0001	0.0001	=J529=K529	=J529=L529	=J529=M529	Conversion	Conversion	-1	Minimum_Metaliminon_Depth																																														0		cDehMaMn	PARM	
"=IF(COUNTBLANK(A531)<1,ROW()-2,-1)"	0	0	0	0	_fMeta_	0	0	0	0.13	0.13	0.13	0.13	=J530=K530	=J530=L530	=J530=M530	Conversion	Conversion	-1	Metalimnion																																														0		fMeta	PARM	
"=IF(COUNTBLANK(A532)<1,ROW()-2,-1)"	0	0	0	0	_kBub_	_m_*_d_^-1	0	0	0.4	0.4	0.4	0.4	=J531=K531	=J531=L531	=J531=M531	Conversion	Conversion	-1	Metalimnion																																														0		kBub	PARM	
"=IF(COUNTBLANK(A533)<1,ROW()-2,-1)"	0	0	0	0	_cVegL_	0	0	0	1	1	1	1	=J532=K532	=J532=L532	=J532=M532	Conversion	Conversion	-1	Vegetation_Light_correction																																														0		cVL	PARM	
"=IF(COUNTBLANK(A534)<1,ROW()-2,-1)"																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
