dTime	dValue	-1
1276	0.45	-1
1277	0.45	-1
1278	0.45	-1
1279	0.45	-1
1280	0.45	-1
1281	0.45	-1
1282	0.45	-1
1283	0.45	-1
1284	0.45	-1
1285	0.45	-1
1286	0.45	-1
1287	0.831548	-1
1288	3.396479	-1
1289	0.45	-1
1290	0.45	-1
1291	5.927994	-1
1292	3.330139	-1
1293	1.188354	-1
1294	0.45	-1
1295	0.45	-1
1296	0.45	-1
1297	0.45	-1
1298	0.45	-1
1299	0.45	-1
1300	0.45	-1
1301	0.45	-1
1302	0.45	-1
1303	0.45	-1
1304	0.45	-1
1305	0.45	-1
1306	0.45	-1
1307	0.45	-1
1308	0.45	-1
1309	0.45	-1
1310	0.45	-1
1311	0.45	-1
1312	0.45	-1
1313	0.45	-1
1314	0.45	-1
1315	0.45	-1
1316	0.45	-1
1317	0.45	-1
1318	0.45	-1
1319	0.45	-1
1320	0.45	-1
1321	0.45	-1
1322	0.45	-1
1323	0.45	-1
1324	0.45	-1
1325	0.45	-1
1326	0.45	-1
1327	0.45	-1
1328	0.45	-1
1329	0.45	-1
1330	0.45	-1
1331	2.810378	-1
1332	3.354895	-1
1333	11.407499	-1
1334	4.549404	-1
1335	1.04667	-1
1336	0.45	-1
1337	0.45	-1
1338	0.45	-1
1339	0.45	-1
1340	0.45	-1
1341	5.080613	-1
1342	4.864315	-1
1343	5.919964	-1
1344	0.45	-1
1345	0.45	-1
1346	3.099577	-1
1347	7.425463	-1
1348	4.784105	-1
1349	0.45	-1
1350	28.390679	-1
1351	0.45	-1
1352	22.15036	-1
1353	11.855228	-1
1354	8.25628	-1
1355	4.604046	-1
1356	0.45	-1
1357	0.808155	-1
1358	0.45	-1
1359	0.45	-1
1360	0.45	-1
1361	0.45	-1
1362	0.45	-1
1363	0.45	-1
1364	0.45	-1
1365	0.45	-1
1366	0.45	-1
1367	0.45	-1
1368	0.45	-1
1369	33.216711	-1
1370	33.216711	-1
1371	33.216711	-1
1372	33.216711	-1
1373	33.216711	-1
1374	33.216711	-1
1375	20.747453	-1
1376	20.105983	-1
1377	0.750763	-1
1378	8.642701	-1
1379	5.319435	-1
1380	9.576926	-1
1381	3.909359	-1
1382	13.977973	-1
1383	0.641261	-1
1384	0.45	-1
1385	6.989717	-1
1386	5.212069	-1
1387	0.45	-1
1388	2.634521	-1
1389	7.003442	-1
1390	0.68543	-1
1391	33.216711	-1
1392	30.669974	-1
1393	26.583375	-1
1394	21.971455	-1
1395	24.315174	-1
1396	21.98623	-1
1397	5.33351	-1
1398	23.979846	-1
1399	4.627963	-1
1400	7.512308	-1
1401	2.778739	-1
1402	11.795613	-1
1403	3.114018	-1
1404	15.147764	-1
1405	7.543364	-1
1406	0.703374	-1
1407	4.262843	-1
1408	28.536393	-1
1409	11.474834	-1
1410	0.630909	-1
1411	0.761265	-1
1412	5.328627	-1
1413	1.595939	-1
1414	16.521143	-1
1415	4.150913	-1
1416	1.413193	-1
1417	18.439983	-1
1418	0.630909	-1
1419	0.616334	-1
1420	0.674528	-1
1421	0.588974	-1
1422	0.647735	-1
1423	0.780129	-1
1424	0.842091	-1
1425	2.975596	-1
1426	8.273745	-1
1427	0.988679	-1
1428	0.731075	-1
1429	1.00932	-1
1430	1.001491	-1
1431	0.992946	-1
1432	0.982807	-1
1433	7.812021	-1
1434	13.16408	-1
1435	7.786824	-1
1436	1.042212	-1
1437	1.031004	-1
1438	3.549473	-1
1439	1.030569	-1
1440	1.021454	-1
1441	11.637375	-1
